Date,Day of Week,flow_type_HPM_to_LPW,total_od_flow_HPM_to_LPW,total_do_flow_HPM_to_LPW,total_flow_HPM_to_LPW,origin_total_flow_HPM_to_LPW,flow_share_HPM_to_LPW,log_flow_share_HPM_to_LPW
2019/8/5,Monday,HPM_to_LPW,582.0,436.0,1018.0,2438.0,0.2387202625102543,-1.432462862309779
2019/8/6,Tuesday,HPM_to_LPW,507.0,454.0,961.0,2260.0,0.2243362831858407,-1.4946090886751484
2019/8/7,Wednesday,HPM_to_LPW,536.0,454.0,990.0,2361.0,0.2270224481152054,-1.482706376014711
2019/8/8,Thursday,HPM_to_LPW,556.0,460.0,1016.0,2514.0,0.2211614956245028,-1.5088620948996103
2019/8/9,Friday,HPM_to_LPW,734.0,473.0,1207.0,2890.0,0.2539792387543252,-1.3705027524919624
2019/8/10,Saturday,HPM_to_LPW,560.0,419.0,979.0,2492.0,0.2247191011235955,-1.4929040961781488
2019/8/11,Sunday,HPM_to_LPW,500.0,452.0,952.0,2250.0,0.2222222222222222,-1.5040773967762742
2019/8/12,Monday,HPM_to_LPW,590.0,533.0,1123.0,2466.0,0.2392538523925385,-1.4302301468245249
2019/8/13,Tuesday,HPM_to_LPW,661.0,543.0,1204.0,2723.0,0.2427469702533969,-1.4157356528220737
2019/8/14,Wednesday,HPM_to_LPW,702.0,535.0,1237.0,2786.0,0.2519741564967696,-1.37842875031394
2019/8/15,Thursday,HPM_to_LPW,721.0,529.0,1250.0,2828.0,0.2549504950495049,-1.3666858897315144
