Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/7/13,Saturday,LPW_to_HPM,7641.0,7905.0,15546.0,101261.0,0.0754584687095722,-2.584172857395417
2019/7/14,Sunday,LPW_to_HPM,6271.0,6278.0,12549.0,88393.0,0.0709445318068172,-2.645856949427014
2019/7/15,Monday,LPW_to_HPM,8579.0,8469.0,17048.0,104101.0,0.0824103514855765,-2.496044225131891
2019/7/16,Tuesday,LPW_to_HPM,9345.0,9008.0,18353.0,110034.0,0.0849282948906701,-2.4659479680352274
2019/7/17,Wednesday,LPW_to_HPM,9119.0,8708.0,17827.0,109478.0,0.0832952739363159,-2.4853634668772497
2019/7/18,Thursday,LPW_to_HPM,9144.0,8655.0,17799.0,110661.0,0.0826307371160571,-2.4933735476255814
2019/7/19,Friday,LPW_to_HPM,9274.0,8882.0,18156.0,113728.0,0.0815454417557681,-2.5065948465629178
2019/7/20,Saturday,LPW_to_HPM,7566.0,7874.0,15440.0,99859.0,0.0757668312320371,-2.5800946647918583
2019/7/21,Sunday,LPW_to_HPM,6521.0,6147.0,12668.0,88026.0,0.0740803853406947,-2.602604486974498
2019/7/22,Monday,LPW_to_HPM,8256.0,8178.0,16434.0,102190.0,0.0807906840199628,-2.515893616884911
2019/7/23,Tuesday,LPW_to_HPM,8735.0,8545.0,17280.0,108140.0,0.0807749213981875,-2.51608874036784
2019/7/24,Wednesday,LPW_to_HPM,8719.0,8667.0,17386.0,110245.0,0.0790874869608599,-2.537200609378945
2019/7/25,Thursday,LPW_to_HPM,8627.0,8639.0,17266.0,110200.0,0.0782849364791288,-2.547400076624373
2019/7/26,Friday,LPW_to_HPM,9056.0,8962.0,18018.0,112377.0,0.0805858850120576,-2.5184317687254194
2019/7/27,Saturday,LPW_to_HPM,7190.0,7401.0,14591.0,98388.0,0.0730780176444281,-2.6162276736690866
2019/7/28,Sunday,LPW_to_HPM,6248.0,5894.0,12142.0,86055.0,0.0726047295334379,-2.6227252141845594
2019/7/29,Monday,LPW_to_HPM,8177.0,7822.0,15999.0,102839.0,0.079512636256673,-2.5318393233277097
2019/7/30,Tuesday,LPW_to_HPM,8162.0,7678.0,15840.0,103953.0,0.0785162525372043,-2.5444496369328253
2019/7/31,Wednesday,LPW_to_HPM,8498.0,8150.0,16648.0,110285.0,0.0770549032053316,-2.563237082571932
2019/8/1,Thursday,LPW_to_HPM,8717.0,8513.0,17230.0,113938.0,0.0765065210904176,-2.570379298770632
2019/8/2,Friday,LPW_to_HPM,9137.0,8680.0,17817.0,117296.0,0.0778969444823352,-2.5523685504647484
2019/8/3,Saturday,LPW_to_HPM,7038.0,7660.0,14698.0,103500.0,0.068,-2.6882475738060303
2019/8/4,Sunday,LPW_to_HPM,6268.0,5929.0,12197.0,89775.0,0.069818991924255,-2.661849215618373
2019/8/5,Monday,LPW_to_HPM,8309.0,7984.0,16293.0,108013.0,0.0769259255830316,-2.564912325567815
2019/8/6,Tuesday,LPW_to_HPM,8384.0,7901.0,16285.0,111532.0,0.0751712513000753,-2.5879864176618472
2019/8/7,Wednesday,LPW_to_HPM,8488.0,7953.0,16441.0,112893.0,0.0751862382964399,-2.587787066150267
