Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/7/7,Sunday,LPW_to_HPM,27.0,102.0,129.0,7625.0,0.0035409836065573,-5.643350735471305
2019/7/8,Monday,LPW_to_HPM,30.0,150.0,180.0,9599.0,0.0031253255547452,-5.768216823701409
2019/7/9,Tuesday,LPW_to_HPM,27.0,165.0,192.0,9994.0,0.0027016209725835,-5.91390332589984
2019/7/10,Wednesday,LPW_to_HPM,28.0,146.0,174.0,10500.0,0.0026666666666666,-5.926926025970436
2019/7/11,Thursday,LPW_to_HPM,35.0,141.0,176.0,10319.0,0.0033918015311561,-5.686394073626307
2019/7/12,Friday,LPW_to_HPM,35.0,187.0,222.0,10711.0,0.0032676687517505,-5.723678468275227
2019/7/13,Saturday,LPW_to_HPM,24.0,127.0,151.0,9092.0,0.0026396832380114,-5.937096354624503
2019/7/14,Sunday,LPW_to_HPM,26.0,128.0,154.0,7964.0,0.0032646911099949,-5.724590127162629
2019/7/15,Monday,LPW_to_HPM,25.0,166.0,191.0,9698.0,0.0025778511033202,-5.960799132797125
2019/7/16,Tuesday,LPW_to_HPM,34.0,177.0,211.0,10475.0,0.0032458233890214,-5.730386220174202
2019/7/17,Wednesday,LPW_to_HPM,27.0,171.0,198.0,10378.0,0.0026016573520909,-5.95160659392338
2019/7/18,Thursday,LPW_to_HPM,38.0,150.0,188.0,10479.0,0.0036263002194865,-5.6195423737485815
2019/7/19,Friday,LPW_to_HPM,26.0,164.0,190.0,10350.0,0.0025120772946859,-5.986645260672069
2019/7/20,Saturday,LPW_to_HPM,27.0,145.0,172.0,8887.0,0.0030381456059412,-5.796507947734167
2019/7/21,Sunday,LPW_to_HPM,31.0,122.0,153.0,8096.0,0.0038290513833992,-5.565138187042103
2019/7/22,Monday,LPW_to_HPM,24.0,154.0,178.0,9774.0,0.0024554941682013,-6.009427247482175
2019/7/23,Tuesday,LPW_to_HPM,26.0,144.0,170.0,9927.0,0.002619119572882,-5.944917058568255
2019/7/24,Wednesday,LPW_to_HPM,24.0,151.0,175.0,10090.0,0.0023785926660059,-6.041246282999729
2019/7/25,Thursday,LPW_to_HPM,21.0,129.0,150.0,9991.0,0.0021018917025322,-6.164917529009633
2019/7/26,Friday,LPW_to_HPM,22.0,143.0,165.0,9735.0,0.0022598870056497,-6.092440464447992
2019/7/27,Saturday,LPW_to_HPM,25.0,100.0,125.0,8659.0,0.0028871694191015,-5.847478696579605
2019/7/28,Sunday,LPW_to_HPM,24.0,106.0,130.0,8005.0,0.002998126171143,-5.809767795082881
2019/7/29,Monday,LPW_to_HPM,25.0,139.0,164.0,9192.0,0.0027197563098346,-5.907212994660405
2019/7/30,Tuesday,LPW_to_HPM,28.0,164.0,192.0,9443.0,0.0029651593773165,-5.820824495087876
2019/7/31,Wednesday,LPW_to_HPM,30.0,138.0,168.0,9456.0,0.0031725888324873,-5.753207357983727
2019/8/1,Thursday,LPW_to_HPM,40.0,146.0,186.0,10054.0,0.0039785160135269,-5.526846390138598
