origin_geoid,Tot_Population_ACS_15_19,pct_NH_White_alone_ACS_15_19,pct_Prs_Blw_Pov_Lev_ACS_15_19,pct_Minority,Race,Poverty,origin_geoid_type,latitude,longitude
60374327002,1126.0,1.07,32.06,83.3,Minority,High_poverty,HPM,34.0737075,-118.0377222
60372384001,683.0,3.22,6.0,95.9,Minority,Low_poverty,LPM,33.9572098,-118.3024258
60372351004,1041.0,9.22,4.93,73.49,Minority,Low_poverty,LPM,33.9835525,-118.3519965
60374824022,3072.0,8.63,15.7,27.76,Other,Low_poverty,LPO,34.0453401,-118.0782339
60375409021,1710.0,1.75,18.07,98.25,Minority,Low_poverty,LPM,33.9127785,-118.2674373
60375422003,1395.0,0.0,23.94,99.5,Minority,Low_poverty,LPM,33.8869069,-118.1962941
60375508002,832.0,10.34,6.25,81.01,Minority,Low_poverty,LPM,33.9465748,-118.1379874
60377003002,1332.0,64.04,6.61,25.38,White,Low_poverty,LPW,34.0949224,-118.3723513
60377019022,726.0,60.06,14.05,14.46,White,Low_poverty,LPW,34.0152448,-118.4965831
60375301021,1135.0,13.13,3.96,83.88,Minority,Low_poverty,LPM,34.0146819,-118.1094309
60372086101,1574.0,11.75,17.27,52.1,Minority,Low_poverty,LPM,34.073368,-118.2811939
60375749021,802.0,59.6,9.1,21.2,White,Low_poverty,LPW,33.7939551,-118.1398208
60371903012,2161.0,50.25,22.73,29.1,White,Low_poverty,LPW,34.1036017,-118.3144283
60371417002,1754.0,84.55,2.74,4.27,White,Low_poverty,LPW,34.137222,-118.4362971
60371273002,1454.0,25.45,7.99,58.87,Minority,Low_poverty,LPM,34.203151,-118.4699413
60375700035,641.0,26.37,3.43,36.66,Other,Low_poverty,LPO,33.866534,-118.144558
60374307241,2396.0,11.98,11.27,16.11,Other,Low_poverty,LPO,34.1265087,-118.0639789
60374013041,3091.0,47.75,5.16,39.7,Other,Low_poverty,LPO,34.0852124,-117.8343871
60375730022,1973.0,5.98,33.4,86.52,Minority,High_poverty,HPM,33.7916723,-118.1915475
60375766011,2358.0,60.56,10.86,34.13,White,Low_poverty,LPW,33.7654762,-118.1801363
60379203293,1954.0,68.17,6.76,14.74,White,Low_poverty,LPW,34.4056833,-118.5459327
60374048012,1519.0,8.36,17.59,78.54,Minority,Low_poverty,LPM,34.0804953,-117.9766691
